mark_markid,mark_name,mark_addr_sect,mark_addr,mark_name1,mark_subunit,mark_subname,mark_flag,mark_xcoor67,mark_ycoor67,mark_html,mark_engname,mark_spot,mark_memo,mark_self,mark_addr_lie,marklev1,marklev2,marklev3,marklev4,marklev5
0950102404,Puppy de Caf’e,大安區,大安路一段51巷33號,,,,0,304427.416,2770878.363,,,0,,,,美食佳餚,茶飲冰品,咖啡.下午茶,,
0950102405,越南美食,內湖區,新明路206號,,,,0,308168.811,2772440.833,,,0,,,,美食佳餚,異國料理,南洋料理,,
0950102676,惠豐火車便當,內湖區,新明路395號,,,,0,307855.137,2772213.851,,,0,,,週美里,美食佳餚,中式料理,快餐店,,
0950102906,廣東的家,南港區,南港路三段25號,,,,0,308834.966,2772070.357,,,0,,,,美食佳餚,其他美食,,,
0950102745,T.CcafE,信義區,永吉路443巷6號,,,,0,307524.203,2771176.301,,,0,,,永吉里,美食佳餚,茶飲冰品,咖啡.下午茶,,
0950103164,一品山西刀削麵之家,大同區,民生西路306號,,,,0,300839.069,2772379.529,,,0,,,朝陽里,美食佳餚,中式料理,北方麵食,,
0950103245,喫茶享樂,北投區,知行路328號,,,,0,296275.16,2779658.375,,,0,,,關渡里,美食佳餚,茶飲冰品,泡沫紅茶,,
0950103346,七條龍炭火燒肉林森三店,中山區,林森北路119巷40號,,,,0,302304.369,2771656.902,,,0,,,正義里,美食佳餚,日式料理,,,
0950103552,大川永和豆漿,萬華區,西園路一段118號,,,,0,299583.057,2770312.697,,,0,,,,美食佳餚,各類小吃,,,
0950103589,蘿蔔園乾麵專賣店,中正區,南昌路一段59巷3號,,,,0,301409.167,2769547.471,,,0,,,,美食佳餚,中式料理,北方麵食,,
0950102433,RoyalHost餐飲,大安區,大安路一段71號2樓,,,,0,304303.504,2770772.948,,,0,,,光武里,美食佳餚,西式料理,西餐.簡餐,,
0950102667,25元 COFFEE,北投區,知行路229號,,,,0,296259.855,2779375.558,,,0,,,,美食佳餚,茶飲冰品,咖啡.下午茶,,
0950102819,Cafe Bastill,大安區,溫州街91號,,,,0,302950.108,2768179.272,,,0,,,大學里,美食佳餚,茶飲冰品,咖啡.下午茶,,
0950102567,STARBUCKS COFFEE,北投區,湖山路一段14之1號,,,,0,304337.577,2782981.022,,,0,,,湖山里,美食佳餚,茶飲冰品,咖啡.下午茶,,
0950102625,樂凡手感烘焙,中山區,松江路50號,,,,0,302923.649,2771431.264,,,0,,,興亞里,美食佳餚,其他美食,,,
0950102916,玉娟越南小吃,士林區,士東路200巷64號,,,,0,303013.614,2778324.04,,,0,,,三玉里,美食佳餚,異國料理,南洋料理,,
0950103065,熊?窩美食新天地,松山區,八德路四段795號,,,,0,307551.617,2771791.055,,,0,,,慈祐里,美食佳餚,西式料理,西餐.簡餐,,
0950103108,一元複合式餐飲信陽店,中正區,信陽街11之1號,,,,0,301282.531,2771032.02,,,0,,,黎明里,美食佳餚,其他美食,,,
0950103136,一如素食小吃,內湖區,成功路二段426巷8號,,,,0,308626.589,2773992.475,,,0,,,湖興里,美食佳餚,養身素食,素食料理,,
0950103170,池上飯包,中正區,寧波西街76之1號,,,,0,301305.072,2769414.372,,,0,,,南福里,美食佳餚,中式料理,快餐店,,
0950103396,水巷茶弄,中山區,大直街37號,,,,0,304293.561,2775217.199,,,0,,,大直里,美食佳餚,茶飲冰品,泡沫紅茶,,
0950103497,海友十全排餐,士林區,大東路49號,,,,0,302158.563,2776022.581,,,0,,,,美食佳餚,西式料理,牛排館,,
0950103862,又一村水餃麵食專賣,中山區,遼寧街47號,,,,0,303881.717,2771500.754,,,0,,,力行里,美食佳餚,中式料理,北方麵食,,
0950104010,三好快餐便當,萬華區,寶興街34號,,,,0,298937.398,2769110.576,,,0,,,和德里,美食佳餚,中式料理,快餐店,,
0950102216,馬可先生德國雜糧麵包,中山區,龍江路300號,OK,,,0,303715.736,2772954.054,www.okcvs.com.tw/,OK Chain Store Taipei Rongxing Branch,0,,,,美食佳餚,異國料理,美式料理,,
0950102557,STARBUCKS COFFEE,大同區,南京西路27號,,,,0,301655.079,2771934.999,,,0,,,光能里,美食佳餚,茶飲冰品,咖啡.下午茶,,
0950102841,義式屋古拉爵,大安區,羅斯福路三段29號,,,,0,302176.891,2768705.716,,,0,,,古莊里,美食佳餚,異國料理,義式料理,,
0950102883,小劉排骨,內湖區,瑞光路1號,,,,0,308114.268,2773753.453,,,0,,,湖興里,美食佳餚,各類小吃,,,
0950103237,一間咖啡簡餐店,中正區,永綏街18號,,,,0,300717.031,2770842.697,,,0,,,光復里,美食佳餚,中式料理,快餐店,,
0950103314,丁香豆花,北投區,光明路11號,,,,1,299496.539,2780761.385,,,0,,,大同里,美食佳餚,茶飲冰品,冰店,,
0950102510,老西門沙茶火鍋,大安區,忠孝東路四段126號2樓,,,,0,304432.433,2770644.315,,,0,,,,美食佳餚,火鍋燒烤,火鍋料理,,
0950102527,鵝肉焢肉飯,北投區,尊賢街270號,,,,0,300298.515,2779100.065,,,0,,,尊賢里,美食佳餚,中式料理,快餐店,,
0950102550,STARBUCKS COFFEE,士林區,文林路122號,,,,0,302269.438,2775865.253,,,0,,,仁勇里,美食佳餚,茶飲冰品,咖啡.下午茶,,
0950102811,和民居食屋,中正區,忠孝西路一段38號2樓,,,,0,301276.257,2771202.648,,,0,,,,美食佳餚,日式料理,,,
0950102821,三哥米線,萬華區,漢中街105號,,,,0,300368.1,2770872.096,,,0,,,西門里,美食佳餚,各類小吃,,,
0950103099,一之鄉蛋糕,北投區,石牌路一段140號,,,,0,300882.691,2778721.086,,,0,,,榮光里,美食佳餚,其他美食,,,
0950103117,一心水餃蒸餃,北投區,大同街43號,,,,0,299463.868,2780832.14,,,0,,,大同里,美食佳餚,其他美食,,,
0950103159,青禾,士林區,中山北路六段405巷57號,,,,0,302268.271,2778921.145,,,0,,,天壽里,美食佳餚,其他美食,,,
0950103181,三番海苔飯捲士林旗艦店,士林區,中正路355號,,,,0,301841.734,2776530.736,,,0,,,,美食佳餚,其他美食,,,
0950102034,昆陽快炒,南港區,昆陽街140巷4號,,,,0,309113.308,2771625.067,,,0,,,,美食佳餚,中式料理,台式料理,,
0950102100,芳記牛肉麵,士林區,大南路4號,,,,1,302268.993,2775935.957,,,0,,,,美食佳餚,中式料理,北方麵食,,
0950102200,一斗米蛋糕麵包店,松山區,延壽街101號,,,,0,306272.36,2772432.451,,,0,,,富泰里,美食佳餚,其他美食,,,
0950102303,米拉貝爾caf?,中山區,民生東路一段25號,,,,0,302069.268,2772530.435,,,0,,,,美食佳餚,茶飲冰品,咖啡.下午茶,,
0950102840,丹堤咖啡,中正區,重慶南路一段70號,,,,0,300943.773,2770901.434,,,0,,,,美食佳餚,茶飲冰品,咖啡.下午茶,,
0950102963,牢鍋,文山區,景興路175號,,,,0,304134.743,2765311.026,,,0,,,景東里,美食佳餚,火鍋燒烤,火鍋料理,,
0950102250,85度C,松山區,三民路138號,,,,0,306012.713,2772814.271,,,0,,,富錦里,美食佳餚,茶飲冰品,咖啡.下午茶,,
0950102287,CAMA cafe,中山區,南京東路二段6號,,,,0,302475.038,2771832.967,,,0,,,興亞里,美食佳餚,茶飲冰品,咖啡.下午茶,,
0950102353,吉野家,文山區,興隆路三段94號,,,,0,305390.497,2766043.775,,,0,,,興得里,美食佳餚,日式料理,,,
0950102435,RoyalHost餐飲,大安區,大安路一段73號2樓,,,,0,304294.244,2770772.948,,,0,,,光武里,美食佳餚,西式料理,西餐.簡餐,,
0950102556,STARBUCKS COFFEE,大安區,忠孝東路四段134號,,,,0,304502.259,2770671.965,,,0,,,仁愛里,美食佳餚,茶飲冰品,咖啡.下午茶,,
0950102568,STARBUCKS COFFEE,內湖區,瑞光路216號,,,,1,307292.022,2774452.386,,,0,,,港墘里,美食佳餚,茶飲冰品,咖啡.下午茶,,
0950102571,STARBUCKS COFFEE,大安區,羅斯福路三段301號,,,,0,302847.864,2768019.512,,,0,,,大學里,美食佳餚,茶飲冰品,咖啡.下午茶,,
0950102900,WIND餐廳,大安區,敦化南路二段126號,,,,0,304511.197,2768994.239,,,0,,,群賢里,美食佳餚,中式料理,台式料理,,
0950102697,拿里咖啡,南港區,中坡南路37號,,,,0,308041.504,2770882.019,,,0,,,鴻福里,美食佳餚,茶飲冰品,咖啡.下午茶,,
0950102997,素食小吃部,大同區,長安西路158號,,,,0,301277.271,2771723.548,,,0,,,,美食佳餚,養身素食,素食料理,,
0950103068,Ziga Zaga 餐廳(君悅大飯店),信義區,松壽路2號2樓,,,,0,305944.17,2770048.103,taipei.dining.grand.hyatt.com.tw,Ziga Zaga Restaurant Bar Club Grand Hyatt Taipei,0,,,西村里,美食佳餚,西式料理,西餐.簡餐,,
0950103106,一元堂餐廳,松山區,東興路17號,,,,1,306235.815,2771628.475,,,0,,,新聚里,美食佳餚,中式料理,台式料理,,
0950104166,林王鵝肉,文山區,指南路二段131號,,,,0,307405.374,2764724.645,,,0,,,萬興里,美食佳餚,各類小吃,,,
0950104309,三媽臭臭鍋農安店,萬華區,昆明街85號,,,,1,300110.113,2770802.484,,,0,,,西門里,美食佳餚,火鍋燒烤,火鍋料理,,
0950104722,上群自助餐,中正區,羅斯福路一段53號,,,,0,301554.412,2769620.664,,,0,,,新營里,美食佳餚,中式料理,快餐店,,
0950103284,永和豆漿,信義區,中坡南路32號,,,,0,308015.783,2770870.384,,,0,,,,美食佳餚,其他美食,,,
0950103885,三六九素食,北投區,裕民一路16號,,,,0,301262.226,2778997.925,,,0,,,,美食佳餚,養身素食,素食料理,,
0950103999,三吉外賣,萬華區,武昌街二段85之7號,,,,0,300085.47,2771097.264,,,0,,,萬壽里,美食佳餚,其他美食,,,
0950104031,老圓環爌肉排骨便當,南港區,南港路三段6號,,,,0,308996.228,2772148.282,,,0,,,,美食佳餚,中式料理,快餐店,,
0950104665,津饌餅舖,信義區,吳興街19號,,,,0,305651.607,2769602.033,,,0,,,景聯里,美食佳餚,其他美食,,,
0950101864,火鍋世家涮涮屋,松山區,延吉街30巷1號,,,,0,305002.716,2771200.688,,,0,,,吉仁里,美食佳餚,火鍋燒烤,火鍋料理,,
0950102552,STARBUCKS COFFEE,松山區,民生東路五段158號,,,,0,305959.539,2772590.004,,,0,,,三民里,美食佳餚,茶飲冰品,咖啡.下午茶,,
0950102560,STARBUCKS COFFEE,松山區,南京東路四段56號,,,,0,305051.757,2771793.291,,,0,,,美仁里,美食佳餚,茶飲冰品,咖啡.下午茶,,
0950102561,風味館,士林區,格致路53號,,,,0,304260.527,2781347.453,,,0,,,陽明里,美食佳餚,各類小吃,,,
0950103564,八方雲集水餃鍋貼專賣店,松山區,八德路三段221之1號,,,,0,305363.598,2771438.979,,,0,,,復勢里,美食佳餚,中式料理,北方麵食,,
0950103569,八方雲集水餃鍋貼專賣店大直店,中山區,北安路670巷7號,,,,0,304617.104,2775388.603,,,0,,,成功里,美食佳餚,中式料理,北方麵食,,
0950103578,八方雲集鍋貼水餃專賣店,信義區,永吉路278巷21號,,,,0,307112.658,2771059.802,,,0,,,五全里,美食佳餚,中式料理,北方麵食,,
0950103622,八德茶行,松山區,八德路三段147之1號,,,,0,305170.368,2771435.444,,,0,,,復勢里,美食佳餚,茶飲冰品,茶坊,,
0950103881,亞蘿瑪咖啡屋,士林區,忠誠路一段30號,,,,0,302240.192,2777648.883,,,0,,,忠誠里,美食佳餚,茶飲冰品,咖啡.下午茶,,
0950104160,三商巧福,中正區,信陽街16號,,,,0,301206.47,2771020.502,,,0,,,黎明里,美食佳餚,中式料理,快餐店,,
0950104583,山東饅頭,南港區,南港路三段22號,,,,0,308947.879,2772133.924,,,0,,,西新里,美食佳餚,各類小吃,,,
0950101841,LATTECOFFEE,中正區,博愛路80號,,,,0,300769.249,2771013.041,,,0,,,光復里,美食佳餚,茶飲冰品,咖啡.下午茶,,
0950101915,STARBUCKS COFFEE,士林區,天母東路67之1號,,,,0,303060.27,2779184.536,,,0,,,天山里,美食佳餚,茶飲冰品,咖啡.下午茶,,
0950102497,SIZZLER時時樂,士林區,中山北路七段113號,,,,0,302778.398,2779643.49,,,0,,,天母里,美食佳餚,自助無限,,,
0950102555,STARBUCKS COFFEE,信義區,忠孝東路五段297之1號,,,,0,307010.127,2770660.813,,,0,,,富台里,美食佳餚,茶飲冰品,咖啡.下午茶,,
0950102566,STARBUCKS COFFEE,松山區,敦化北路147號,,,,0,304597.916,2772065.078,,,0,,,中華里,美食佳餚,茶飲冰品,咖啡.下午茶,,
0950104092,水泥房子牛排,大安區,通化街6號,,,,0,305093.584,2769662.373,,,0,,,通安里,美食佳餚,西式料理,牛排館,,
0950104158,三商巧福,中正區,延平南路187之1號,,,,0,300386.148,2769849.638,,,0,,,南門里,美食佳餚,中式料理,快餐店,,
0950104306,三媽臭臭鍋康寧店,內湖區,康寧路一段88號,,,,0,308963.983,2774953.55,,,0,,,紫星里,美食佳餚,火鍋燒烤,火鍋料理,,
0950104582,興春小吃店,北投區,湖山路一段11巷4號,,,,0,304327.366,2782939.579,,,0,,,湖山里,美食佳餚,各類小吃,,,
0950103007,越南河粉,內湖區,港墘路88號,,,,0,307425.21,2775026.618,,,0,,,港都里,美食佳餚,異國料理,南洋料理,,
0950103344,七條龍日式燒肉,松山區,復興南路一段21號,,,,0,304072.549,2771262.423,,,0,,,中崙里,美食佳餚,日式料理,,,
0950103563,八方雲集水餃鍋貼專賣店,中正區,八德路一段82巷9弄12號,,,,0,302830.139,2770909.564,,,0,,,梅花里,美食佳餚,中式料理,北方麵食,,
0950103571,八方雲集水餃鍋貼專賣店明德店,北投區,明德路86號,,,,0,301562.75,2778191.555,,,0,,,榮華里,美食佳餚,中式料理,北方麵食,,
0950103830,黛迪斯牛排簡餐,中正區,延平南路238號,,,,0,300364.314,2769815.557,,,0,,,愛國里,美食佳餚,西式料理,牛排館,,
0950103836,十方齋素食館,中山區,松江路108巷10之1號,,,,0,302827.691,2771774.432,,,0,,,興亞里,美食佳餚,養身素食,素食料理,,
0950103895,三井日式料理,中山區,農安街32號,,,,,302304.157,2773264.1,,,0,,,恆安里,美食佳餚,日式料理,,,
0950103211,一粒醣蛋糕坊,文山區,木新路三段41號,,,,0,306138.943,2764150.686,,,0,,,樟腳里,美食佳餚,其他美食,,,
0950103588,八方雲集鍋貼水餃專賣店,士林區,德行東路109巷65號,,,,0,302460.807,2778227.274,,,0,,,蘭雅里,美食佳餚,中式料理,北方麵食,,
0950103575,八方雲集鍋貼水餃專賣店,內湖區,內湖路一段323巷4弄4號,,,,0,306445.695,2775262.758,,,0,,,西湖里,美食佳餚,中式料理,北方麵食,,
0950103794,七條龍炭火燒肉,萬華區,武昌街二段10號,,,,0,300452.501,2770990.345,,,0,,,,美食佳餚,火鍋燒烤,火鍋料理,,
0950103835,十方樂集咖啡音樂劇場,大同區,民族西路187巷4號,,,,0,301109.991,2773724.387,www.musforum.com.tw,Forum Auditorium,1,,,,美食佳餚,茶飲冰品,咖啡.下午茶,,
0950103165,韓宮韓國料理,中山區,長安東路二段49之1號,,,,0,302886.102,2771466.872,,,0,,,興亞里,美食佳餚,異國料理,韓式料理,,
0950103424,九記海鮮,中山區,長春路104號,,,,0,302446.097,2772154.038,,,0,,,中原里,美食佳餚,中式料理,台式料理,,
0950103505,夢盒子,北投區,裕民一路7號,,,,0,301260.771,2779016.64,,,0,,,振華里,美食佳餚,各類小吃,,,
0950103544,循延養助,中山區,松江路54號,,,,0,302924.558,2771479.468,,,0,,,興亞里,美食佳餚,各類小吃,,,
0950103876,阿崑切仔麵,士林區,延平北路五段288號,,,,0,300585.272,2775563.536,,,0,,,葫東里,美食佳餚,中式料理,北方麵食,,
0950103889,語心扉餃子館,大同區,酒泉街10巷19號,,,,0,301600.976,2773862.912,,,0,,,至聖里,美食佳餚,各類小吃,,,
0950103930,松禾新鐵板燒料理,文山區,木新路三段233號,,,,0,305599.388,2764012.754,,,0,,,樟新里,美食佳餚,中式料理,台式料理,,
0950103941,三兄弟豆花,萬華區,漢中街23號,,,,0,300406.249,2771081.02,,,0,,,萬壽里,美食佳餚,其他美食,,,
0950104509,上好魚翅燕窩,大安區,新生南路三段68之1號,,,,0,303028.351,2768264.613,,,0,,,大學里,美食佳餚,中式料理,台式料理,,
0950104790,上騰茶莊,信義區,松山路465巷29弄15號,,,,0,307616.886,2770616.011,,,0,,,松光里,美食佳餚,茶飲冰品,茶坊,,
0950105260,太保赤肉?,士林區,大東路111號,,,,0,302179.111,2776196.14,,,0,,,,美食佳餚,各類小吃,,,
0950103560,赤崁牛肉館,南港區,南港路二段211號,,,,0,308954.71,2772110.557,,,0,,,西新里,美食佳餚,西式料理,牛排館,,
0950103576,八方雲集鍋貼水餃專賣店,內湖區,內湖路一段737巷73號,,,,0,307602.198,2775110.086,,,0,,,港富里,美食佳餚,中式料理,北方麵食,,
0950103604,六段肉粽肉羹,士林區,延平北路六段224之1號,,,,0,300065.8,2775983.531,,,0,,,永倫里,美食佳餚,各類小吃,,,
0950103631,信興自助餐,信義區,松山路167號,,,,0,307487.543,2771217.727,,,0,,,,美食佳餚,中式料理,快餐店,,
0950103803,十八番居酒屋,大安區,金山南路二段13巷3號,,,,0,302408.019,2769794.477,,,0,,,永康里,美食佳餚,娛樂餐飲,啤酒屋,,
0950104088,詹記正川味牛肉麵,文山區,景華街110號,,,,0,304319.909,2765579.685,,,0,,,景東里,美食佳餚,中式料理,北方麵食,,
0950104301,天增,士林區,大南路48號,,,,0,302123.362,2775981.612,,,0,,,義信里,美食佳餚,各類小吃,,,
0950104695,上圓泡沫漫畫咖啡,內湖區,民權東路六段82號,,,,0,308249.917,2773725.126,,,0,,,湖元里,美食佳餚,茶飲冰品,咖啡.下午茶,,
0950103599,尚品迷你鍋,士林區,福德路17號,,,,0,302190.605,2776298.426,,,0,,,,美食佳餚,火鍋燒烤,火鍋料理,,
0950103847,十字軒禮餅,中正區,博愛路146號,,,,0,300773.987,2770799.787,,,0,,,光復里,美食佳餚,其他美食,,,
0950104021,彩風烘焙工坊,南港區,同德路35號,,,,0,308123.964,2771137.392,,,0,,,,美食佳餚,其他美食,,,
0950104155,三商巧福,中山區,民權西路45號,,,,0,301728.775,2773061.302,,,0,,,集英里,美食佳餚,中式料理,快餐店,,
0950104258,三賀大餛飩小龍包,士林區,葫東街3號,,,,0,300640.242,2775327.48,,,0,,,葫東里,美食佳餚,其他美食,,,
0950104262,三越茶業,中正區,中華路二段327號,,,,0,300280.121,2769137.818,,,0,,,忠勤里,美食佳餚,茶飲冰品,茶坊,,
0950104304,三媽臭臭鍋東湖店,內湖區,東湖路119巷50弄9號,,,,0,311459.892,2773828.727,,,0,,,東湖里,美食佳餚,火鍋燒烤,火鍋料理,,
0950104361,三福排骨,士林區,華榮街6號,,,,0,301985.158,2776637.457,,,0,,,福佳里,美食佳餚,中式料理,快餐店,,
0950104401,三環好吃店,信義區,忠孝東路四段559巷16弄22號,,,,0,306113.439,2770786.551,,,0,,,新仁里,美食佳餚,其他美食,,,
0950105083,士東蜂蜜咖啡,士林區,士東路200巷13之1號,,,,0,302996.67,2778513.422,,,0,,,三玉里,美食佳餚,茶飲冰品,咖啡.下午茶,,
0950102474,通化街魷魚羹專賣店,中山區,長安東路二段118之1號,,,,0,303262.706,2771438.897,,,0,,,,美食佳餚,各類小吃,,,
0950103570,八方雲集水餃鍋貼專賣店木新店,文山區,木新路三段175號,,,,0,305756.518,2764054.93,,,0,,,,美食佳餚,各類小吃,,,
0950104215,品味豆漿,北投區,中和街511之1號,,,,0,298986.506,2782158.577,,,0,,,,美食佳餚,各類小吃,,,
0950104360,三福茶莊,中山區,四平街46號,,,,0,302876.935,2772022.874,,,0,,,中吉里,美食佳餚,茶飲冰品,茶坊,,
0950104249,三華魚土魠魚羹,南港區,忠孝東路六段458號,,,,0,309139.159,2771690.269,,,0,,,新光里,美食佳餚,其他美食,,,
0950104292,必勝客,信義區,松仁路204號,,,,0,306516.863,2769113.384,,,0,,,,美食佳餚,異國料理,義式料理,,
0950104300,三媽臭臭鍋,中山區,樂群二路180號,,,,0,305466.819,2774915.508,,,0,,,金泰里,美食佳餚,火鍋燒烤,火鍋料理,,
0950104302,三媽臭臭鍋內湖店,內湖區,港墘路46號,,,,0,307482.987,2775193.4,,,0,,,港都里,美食佳餚,火鍋燒烤,火鍋料理,,
0950104384,三輪車餐廳,萬華區,武昌街二段104之1號,,,,0,300141.735,2771066.744,,,0,,,萬壽里,美食佳餚,日式料理,,,
0950104418,天母齋素食,士林區,忠義街44號,,,,0,302685.04,2777775.687,,,0,,,,美食佳餚,養身素食,素食料理,,
