mark_markid,mark_name,mark_addr_sect,mark_addr,mark_name1,mark_subunit,mark_subname,mark_flag,mark_xcoor67,mark_ycoor67,mark_html,mark_engname,mark_spot,mark_memo,mark_self,mark_addr_lie,marklev1,marklev2,marklev3,marklev4,marklev5
0950100221,全家便利商店金門店,中正區,汀州路二段216號,,,,0,302033.222,2768552.143,,,0,,,河堤里,休閒購物,生活購物,便利商店,,
0950100270,全家便利商店,北投區,行義路33號,,,,0,302302.982,2779970.997,www.family.com.tw/Marketing/index.aspx,FamilyMart Co,0,,,,休閒購物,生活購物,便利商店,,
0950100426,全家便利商店天文店,士林區,美崙街118號,全家,,,0,301565.559,2776829.493,www.family.com.tw/Marketing/index.aspx,,0,,,,休閒購物,生活購物,便利商店,,
0950100188,全家便利商店,士林區,至善路二段34號,,,,0,304116.816,2776848.815,www.family.com.tw/Marketing/index.aspx,FamilyMart Co,0,,,,休閒購物,生活購物,便利商店,,
0950100460,全家便利商店康柏店,松山區,健康路220號,,,,0,305769.324,2772064.051,,,0,,,東光里,休閒購物,生活購物,便利商店,,
0950100848,全家便利商店農安店,中山區,農安街4之1號,,,,0,301940.994,2773269.164,,,0,,,恆安里,休閒購物,生活購物,便利商店,,
0950100693,全家便利商店濟南二店,大安區,濟南路三段7號,,,,0,303006.836,2770546.504,,,0,,,民輝里,休閒購物,生活購物,便利商店,,
0950100726,全家便利商店,中正區,延平南路159號,,,,0,300409.673,2769986.138,,,0,,,南門里,休閒購物,生活購物,便利商店,,
0950100184,全家便利商店,北投區,中央北路三段2號,,,,0,298240.946,2781401.251,,,0,,,桃源里,休閒購物,生活購物,便利商店,,
0950102267,全家便利商店,南港區,舊莊街一段147號,,,,1,311784.244,2770541.174,,,0,,,,休閒購物,生活購物,便利商店,,
0950100643,全家便利商店,士林區,德行東路330號,,,,0,303378.465,2778297.808,www.family.com.tw/Marketing/index.aspx,FamilyMart Co,0,,,,休閒購物,生活購物,便利商店,,
0950101782,全家便利商店,信義區,信義路六段78號,,,,0,307393.833,2770012.173,,,0,,,松友里,休閒購物,生活購物,便利商店,,
0950102218,全家便利商店,中山區,德惠街173號,,,,0,302835.369,2773467.897,,,0,,,新喜里,休閒購物,生活購物,便利商店,,
0950101978,全家便利商店,士林區,中正路329號,,,,0,301943.432,2776556.249,,,0,,,福德里,休閒購物,生活購物,便利商店,,
0950102225,全家便利商店民有店,松山區,民權東路三段160巷9號,,,,0,304443.606,2772827.543,,,0,,,民有里,休閒購物,生活購物,便利商店,,
0950102226,全家便利商店,北投區,石牌路一段166巷93號,,,,0,301120.823,2778532.165,,,0,,,榮光里,休閒購物,生活購物,便利商店,,
0950102213,全家便利商店,中山區,南京東路三段118號,OK,,,0,303688.196,2771801.301,www.okcvs.com.tw/,OK Chain Store Taipei Huahang Branch,0,,,力行里,休閒購物,生活購物,便利商店,,
0950102224,全家便利商店市民店,中山區,中山北路一段58號,,,,0,301708.713,2771453.996,,,0,,,民安里,休閒購物,生活購物,便利商店,,
0950102171,全家便利商店順輝店,文山區,光輝路7號,,,,0,305198.858,2764592.779,,,0,,,樟林里,休閒購物,生活購物,便利商店,,
0950102211,全家便利商店,信義區,崇德街29號,,,,0,305065.221,2768796.416,,,0,,,黎順里,休閒購物,生活購物,便利商店,,
0950102269,全家便利商店東清店,松山區,南京東路五段291巷8之1號,全家,,,0,306286.447,2771869.581,www.family.com.tw/Marketing/index.aspx,,0,,,,休閒購物,生活購物,便利商店,,
0950102622,全家便利商店華林店,士林區,中正路253號,全家,,,0,302123.994,2776602.344,www.family.com.tw/Marketing/index.aspx,,0,,,,休閒購物,生活購物,便利商店,,
0950105201,全家便利商店,士林區,大南路231號,,,,0,301712.425,2775874.851,,,0,,,前港里,休閒購物,生活購物,便利商店,,
0950107534,全家便利超商和豐店,士林區,和豐街2號,全家,,,0,301558.559,2775253.532,www.family.com.tw/Marketing/index.aspx,,0,,,,休閒購物,生活購物,便利商店,,
0950111027,全家便利商店微風店,松山區,市民大道四段51號,,,,0,304275.292,2771112.189,,,0,,,,休閒購物,生活購物,便利商店,,
0950108538,全家便利商店大昌店,中正區,南昌路一段69號,,,,0,301393.849,2769513.907,,,0,,,龍福里,休閒購物,生活購物,便利商店,,
0950112434,全家便利商店股份有限公司北北營業所,中山區,松江路50號10樓,,,,0,302923.649,2771431.264,,,0,,,興亞里,休閒購物,生活購物,便利商店,,
0950119719,全家便利商店工業店,南港區,三重路19之4號,全家,,,0,311079.548,2772419.025,www.family.com.tw/Marketing/index.aspx,FamilyMart Co Industrial Branch,0,,,,休閒購物,生活購物,便利商店,,
0950119794,全家便利商店和鄰店,中正區,和平西路一段82號,全家,,,0,301520.464,2769003.641,www.family.com.tw/Marketing/index.aspx,FamilyMart Co Helin Branch,0,,,,休閒購物,生活購物,便利商店,,
0950119916,全家便利商店寧夏店,大同區,寧夏路28號,全家,,,0,301142.65,2772263.97,www.family.com.tw/Marketing/index.aspx,FamilyMart Co Ningxia Branch,0,,,,休閒購物,生活購物,便利商店,,
0950119922,全家便利商店遠企店,大安區,敦化南路二段261號,全家,,,0,304586.531,2768927.543,www.family.com.tw/Marketing/index.aspx,FamilyMart Co Yuanqi Branch,0,,,,休閒購物,生活購物,便利商店,,
0950119708,全家便利商店三民店,內湖區,民權東路六段90巷1號,全家,,,0,308297.167,2773729.383,www.family.com.tw/Marketing/index.aspx,FamilyMart Co Sanmin Branch,0,,,,休閒購物,生活購物,便利商店,,
0950119765,全家便利商店永林店,信義區,虎林街82巷23號,全家,,,0,307315.2,2770909.147,www.family.com.tw/Marketing/index.aspx,FamilyMart Co Yonglin Branch,0,,,,休閒購物,生活購物,便利商店,,
0950119733,全家便利商店公館店,中正區,汀州路三段251號,全家,,,0,303110.402,2767599.732,www.family.com.tw/Marketing/index.aspx,FamilyMart Co Gong-Guan Branch,0,,,,休閒購物,生活購物,便利商店,,
0950119776,全家便利商店吉林店,中山區,吉林路314號,全家,,,0,302658.645,2772965.157,www.family.com.tw/Marketing/index.aspx,FamilyMart Co Jilin Branch,0,,,,休閒購物,生活購物,便利商店,,
0950119790,全家便利商店協和店,信義區,中坡南路38號,全家,,,0,308035.215,2770852.277,www.family.com.tw/Marketing/index.aspx,FamilyMart Co Xiehe Branch,0,,,,休閒購物,生活購物,便利商店,,
0950119852,全家便利商店格致店,士林區,格致路22號,全家,,,0,304267.678,2781237.77,www.family.com.tw/Marketing/index.aspx,FamilyMart Co Gezhi Branch,0,,,,休閒購物,生活購物,便利商店,,
0950119862,全家便利商店莊敬店,信義區,莊敬路374號,全家,,,0,306177.74,2769152.723,www.family.com.tw/Marketing/index.aspx,FamilyMart Co Zhuangjing Branch,0,,,,休閒購物,生活購物,便利商店,,
0950119864,全家便利商店通河店,士林區,通河街145號,全家,,,0,301690.022,2775054.46,www.family.com.tw/Marketing/index.aspx,FamilyMart Co Tonghe Branch,0,,,,休閒購物,生活購物,便利商店,,
0950119868,全家便利商店尊賢店,北投區,尊賢街260號,全家,,,0,300312.746,2779070.643,www.family.com.tw/Marketing/index.aspx,FamilyMart Co Zunxian Branch,0,,,,休閒購物,生活購物,便利商店,,
0950119899,全家便利商店廈門店,中正區,廈門街52號,全家,,,0,301384.036,2768880.931,www.family.com.tw/Marketing/index.aspx,FamilyMart Co Xiamen Branch,0,,,,休閒購物,生活購物,便利商店,,
0950119904,全家便利商店新壽店,松山區,延壽街400號,全家,,,0,305395.999,2772332.1,www.family.com.tw/Marketing/index.aspx,FamilyMart Co Xinshou Branch,0,,,,休閒購物,生活購物,便利商店,,
0950118578,全家便利商店士誠店,士林區,士東路86號,全家,,,0,302499.535,2778491.668,www.family.com.tw/Marketing/index.aspx,,0,,,,休閒購物,生活購物,便利商店,,
0950119745,全家便利商店木柵路店,文山區,木柵路三段150號,全家,,,0,306573.828,2764865.598,www.family.com.tw/Marketing/index.aspx,FamilyMart Co Muzha Road Branch,0,,,,休閒購物,生活購物,便利商店,,
0950119748,全家便利商店仙岩店,文山區,仙岩路2號,全家,,,0,304471.396,2765899.144,www.family.com.tw/Marketing/index.aspx,FamilyMart Co Xianyan Branch,0,,,,休閒購物,生活購物,便利商店,,
0950119785,全家便利商店西站店,中正區,懷寧街7號,全家,,,0,301061.747,2771201.096,www.family.com.tw/Marketing/index.aspx,FamilyMart Co Xizhan Branch,0,,,,休閒購物,生活購物,便利商店,,
0950119838,全家便利商店前街店,士林區,中山北路五段699巷1號,全家,,,0,302318.761,2776903.928,www.family.com.tw/Marketing/index.aspx,FamilyMart Co Qianjie Branch,0,,,,休閒購物,生活購物,便利商店,,
0950119887,全家便利商店景興店,文山區,興隆路一段249號,全家,,,0,304101.567,2766045.183,www.family.com.tw/Marketing/index.aspx,FamilyMart Co Jingxing Branch,0,,,,休閒購物,生活購物,便利商店,,
0950119946,全家便利商店興崙店,文山區,興隆路四段50之1號,全家,,,0,305782.356,2764607.471,www.family.com.tw/Marketing/index.aspx,FamilyMart Co Xinglun Branch,0,,,,休閒購物,生活購物,便利商店,,
0950119949,全家便利商店興雅店,信義區,虎林街222巷79號,全家,,,0,307217.511,2770090.78,www.family.com.tw/Marketing/index.aspx,FamilyMart Co Xingyia Branch,0,,,,休閒購物,生活購物,便利商店,,
0950119950,全家便利商店興園店,文山區,興隆路二段220巷33號,全家,,,0,304915.373,2766141.325,www.family.com.tw/Marketing/index.aspx,FamilyMart Co Xingyuan Branch,0,,,,休閒購物,生活購物,便利商店,,
0950119717,全家便利商店大業店,北投區,大興街22號,全家,,,0,299429.969,2780457.636,www.family.com.tw/Marketing/index.aspx,FamilyMart Co Daye Branch,0,,,,休閒購物,生活購物,便利商店,,
0950119761,全家便利商店民復店,松山區,民生東路四段80巷3號,全家,,,0,304974.498,2772446.796,www.family.com.tw/Marketing/index.aspx,FamilyMart Co Minfu Branch,0,,,,休閒購物,生活購物,便利商店,,
0950119803,全家便利商店忠誠店,士林區,中山北路六段20號,全家,,,0,302294.537,2777606.72,www.family.com.tw/Marketing/index.aspx,FamilyMart Co Zhongcheng Branch,0,,,,休閒購物,生活購物,便利商店,,
0950119810,全家便利商店東安店,內湖區,安康路480號,全家,,,0,311291.907,2773635.184,www.family.com.tw/Marketing/index.aspx,FamilyMart Co Dongan Branch,0,,,,休閒購物,生活購物,便利商店,,
0950119937,全家便利商店興仁店,大安區,復興南路一段217號,全家,,,0,304058.326,2770423.038,www.family.com.tw/Marketing/index.aspx,FamilyMart Co Xingren Branch,0,,,,休閒購物,生活購物,便利商店,,
0950119951,全家便利商店興業店,文山區,興隆路二段279號,全家,,,0,304958.523,2766276.737,www.family.com.tw/Marketing/index.aspx,FamilyMart Co Xingye Branch,0,,,,休閒購物,生活購物,便利商店,,
0950119720,全家便利商店中央店,松山區,民生東路四段95號,全家,,,0,304868.933,2772539.03,www.family.com.tw/Marketing/index.aspx,FamilyMart Co Zhongyang Branch,0,,,,休閒購物,生活購物,便利商店,,
0950119730,全家便利商店六張黎店,信義區,和平東路三段387號,全家,,,0,305442.951,2768298.534,www.family.com.tw/Marketing/index.aspx,FamilyMart Co Liuzhang Li Branch,0,,,,休閒購物,生活購物,便利商店,,
0950119782,全家便利商店江寧店,中山區,民權東路三段64號,全家,,,0,303921.677,2772976.057,www.family.com.tw/Marketing/index.aspx,FamilyMart Co Jiangning Branch,0,,,,休閒購物,生活購物,便利商店,,
0950119805,全家便利商店明真店,大同區,延平北路四段19號,全家,,,0,300720.002,2773757.905,www.family.com.tw/Marketing/index.aspx,FamilyMart Co Mingzhen Branch,0,,,,休閒購物,生活購物,便利商店,,
0950119837,全家便利商店保生店,大同區,重慶北路三段333號,全家,,,0,301027.668,2774330.45,www.family.com.tw/Marketing/index.aspx,FamilyMart Co Baosheng Branch,0,,,,休閒購物,生活購物,便利商店,,
0950119860,全家便利商店清江店,北投區,清江路1號,全家,,,0,299730.949,2780669.364,www.family.com.tw/Marketing/index.aspx,FamilyMart Co Qingjiang Branch,0,,,,休閒購物,生活購物,便利商店,,
0950119953,全家便利商店錦江店,中山區,錦州街215號,全家,,,0,302863.465,2772776.141,www.family.com.tw/Marketing/index.aspx,FamilyMart Co Jinjiang Branch,0,,,,休閒購物,生活購物,便利商店,,
0950119808,全家便利商店明曜店,大安區,仁愛路四段151巷36號,全家,,,0,304824.498,2770590.888,www.family.com.tw/Marketing/index.aspx,FamilyMart Co Mingyao Branch,0,,,,休閒購物,生活購物,便利商店,,
0950119822,全家便利商店松興店,信義區,松山路107號,全家,,,0,307485.571,2771403.514,www.family.com.tw/Marketing/index.aspx,FamilyMart Co Songxing Branch,0,,,,休閒購物,生活購物,便利商店,,
0950119850,全家便利商店師大店,大安區,師大路79號,全家,,,0,302512.459,2768677.993,www.family.com.tw/Marketing/index.aspx,FamilyMart Co Shida Branch,0,,,,休閒購物,生活購物,便利商店,,
0950119857,全家便利商店崇合店,北投區,三合街二段487號,全家,,,0,299708.128,2780057.186,www.family.com.tw/Marketing/index.aspx,FamilyMart Co Chonghe Branch,0,,,,休閒購物,生活購物,便利商店,,
0950119869,全家便利商店復中店,北投區,中和街326號,,,,0,299551,2781708.927,,,0,,,開明里,休閒購物,生活購物,便利商店,,
0950119915,全家便利商店農安店,中山區,農安街249號,全家,,,0,303136.407,2773265.156,www.family.com.tw/Marketing/index.aspx,FamilyMart Co Nongan Branch,0,,,,休閒購物,生活購物,便利商店,,
0950119924,全家便利商店德光店,松山區,八德路三段106巷60號,全家,,,0,305082.621,2771235.531,www.family.com.tw/Marketing/index.aspx,FamilyMart Co Deguang Branch,0,,,,休閒購物,生活購物,便利商店,,
0950119816,全家便利商店松平店,中山區,四平街47號,全家,,,0,302879.894,2772039.784,www.family.com.tw/Marketing/index.aspx,FamilyMart Co Songping Branch,0,,,,休閒購物,生活購物,便利商店,,
0950119881,全家便利商店景文店,文山區,景文街83號,全家,,,0,303823.016,2765111.504,www.family.com.tw/Marketing/index.aspx,FamilyMart Co Jingwen Branch,0,,,,休閒購物,生活購物,便利商店,,
0950119908,全家便利商店瑞陽店,內湖區,文德路208巷20號,全家,,,0,308030.807,2774698.922,www.family.com.tw/Marketing/index.aspx,,0,,,,休閒購物,生活購物,便利商店,,
0950119714,全家便利商店大南店,士林區,大南路52號,全家,,,0,302112.968,2775984.977,www.family.com.tw/Marketing/index.aspx,FamilyMart Co Danan Branch,0,,,,休閒購物,生活購物,便利商店,,
0950119759,全家便利商店台新店,大安區,新生南路三段84之8號,全家,,,0,303011.722,2768172.011,www.family.com.tw/Marketing/index.aspx,FamilyMart Co Taixin Branch,0,,,,休閒購物,生活購物,便利商店,,
0950119778,全家便利商店安居店,大安區,安居街76號,全家,,,0,305010.635,2768276.776,www.family.com.tw/Marketing/index.aspx,FamilyMart Co Anju Branch,0,,,,休閒購物,生活購物,便利商店,,
0950119800,全家便利商店延安店,大安區,延吉街158號,全家,,,0,305162.567,2770470.767,www.family.com.tw/Marketing/index.aspx,FamilyMart Co Yanan Branch,0,,,,休閒購物,生活購物,便利商店,,
0950119824,全家便利商店武成店,萬華區,萬大路486巷39號,全家,,,0,299259.285,2768309.728,www.family.com.tw/Marketing/index.aspx,FamilyMart Co Wucheng Branch,0,,,,休閒購物,生活購物,便利商店,,
0950119892,全家便利商店華泰店,中山區,民生東路一段39號,全家,,,0,302229.23,2772530.247,www.family.com.tw/Marketing/index.aspx,FamilyMart Co Huatai Branch,0,,,,休閒購物,生活購物,便利商店,,
0950119894,全家便利商店貴陽店,萬華區,貴陽街二段184號,全家,,,0,299675.394,2770516.969,www.family.com.tw/Marketing/index.aspx,FamilyMart Co Guiyang Branch,0,,,,休閒購物,生活購物,便利商店,,
0950119814,全家便利商店林森店,中山區,林森北路644號,全家,,,0,302196.296,2773602.179,www.family.com.tw/Marketing/index.aspx,FamilyMart Co Linsen Branch,0,,,,休閒購物,生活購物,便利商店,,
0950119815,全家便利商店林森南路店,中正區,林森南路57號,全家,,,0,301850.773,2770502.921,www.family.com.tw/Marketing/index.aspx,FamilyMart Co Linsen S. Road Branch,0,,,,休閒購物,生活購物,便利商店,,
0950119843,全家便利商店建國店,大安區,建國南路二段151巷38號,全家,,,0,303592.802,2769266.816,www.family.com.tw/Marketing/index.aspx,FamilyMart Co Jianguo Branch,0,,,,休閒購物,生活購物,便利商店,,
0950119865,全家便利商店富台店,信義區,虎林街120巷148號,全家,,,0,307105.193,2770771.446,www.family.com.tw/Marketing/index.aspx,FamilyMart Co Futai Branch,0,,,,休閒購物,生活購物,便利商店,,
0950119874,全家便利商店敦安店,大安區,安和路一段112巷27號,全家,,,0,304707.488,2769860.672,www.family.com.tw/Marketing/index.aspx,FamilyMart Co Dunan Branch,0,,,,休閒購物,生活購物,便利商店,,
0950119903,全家便利商店新東店,松山區,新東街14號,全家,,,0,306291.807,2772508.213,www.family.com.tw/Marketing/index.aspx,FamilyMart Co Xindong Branch,0,,,,休閒購物,生活購物,便利商店,,
0950119905,全家便利商店瑞光店,內湖區,瑞光路510號,全家,,,0,306436.976,2774901.435,www.family.com.tw/Marketing/index.aspx,FamilyMart Co Ruiguang Branch,0,,,,休閒購物,生活購物,便利商店,,
0950119909,全家便利商店萬全店,大同區,民生西路63號,全家,,,0,301649.197,2772475.63,www.family.com.tw/Marketing/index.aspx,FamilyMart Co Wuanquan Branch,0,,,,休閒購物,生活購物,便利商店,,
0950119968,全家便利商店麗山店,內湖區,內湖路一段737巷49號,全家,,,0,307584.751,2775006.462,www.family.com.tw/Marketing/index.aspx,FamilyMart Co Lishan Branch,0,,,,休閒購物,生活購物,便利商店,,
0950119709,全家便利商店三興店,信義區,吳興街7號,全家,,,0,305630.166,2769612.328,www.family.com.tw/Marketing/index.aspx,FamilyMart Co Sanxing Branch,0,,,,休閒購物,生活購物,便利商店,,
0950119844,全家便利商店後港店,士林區,福港街28號,全家,,,0,301437.556,2776135.67,www.family.com.tw/Marketing/index.aspx,FamilyMart Co Hougang Branch,0,,,,休閒購物,生活購物,便利商店,,
0950119938,全家便利商店興北店,松山區,民權東路三段103巷15之1號,全家,,,0,304159.84,2773117.598,www.family.com.tw/Marketing/index.aspx,FamilyMart Co Xingbei Branch,0,,,,休閒購物,生活購物,便利商店,,
0950119741,全家便利商店文祥店,中正區,杭州南路一段147號,全家,,,0,302109.433,2770067.34,www.family.com.tw/Marketing/index.aspx,FamilyMart Co Wenxiang Branch,0,,,,休閒購物,生活購物,便利商店,,
0950119749,全家便利商店北大店,中山區,錦州街428號,全家,,,0,303900.954,2772750.85,www.family.com.tw/Marketing/index.aspx,FamilyMart Co Beida Branch,0,,,,休閒購物,生活購物,便利商店,,
0950119763,全家便利商店永吉二店,信義區,永吉路223號,全家,,,0,307102.767,2771167.964,www.family.com.tw/Marketing/index.aspx,FamilyMart Co Yongji 2 Branch,0,,,,休閒購物,生活購物,便利商店,,
0950119781,全家便利商店成都店,萬華區,昆明街134號,全家,,,0,300096.924,2770821.713,www.family.com.tw/Marketing/index.aspx,FamilyMart Co Chengdu Branch,0,,,,休閒購物,生活購物,便利商店,,
0950119801,全家便利商店延孝店,大安區,延吉街135之3號,全家,,,0,305115.649,2770759.993,www.family.com.tw/Marketing/index.aspx,FamilyMart Co Yanxiao Branch,0,,,,休閒購物,生活購物,便利商店,,
0950119806,全家便利商店明德店,北投區,明德路93號,全家,,,0,301499.315,2778162.549,www.family.com.tw/Marketing/index.aspx,FamilyMart Co Mingde Branch,0,,,,休閒購物,生活購物,便利商店,,
0950119910,全家便利商店萬安店,文山區,萬安街17號,全家,,,0,306768.03,2766244.167,www.family.com.tw/Marketing/index.aspx,FamilyMart Co Wuanan Branch,0,,,,休閒購物,生活購物,便利商店,,
0950119927,全家便利商店德城店,中山區,德惠街16號,全家,,,0,302036.38,2773463.877,www.family.com.tw/Marketing/index.aspx,FamilyMart Co Decheng Branch,0,,,,休閒購物,生活購物,便利商店,,
0950119847,全家便利商店美崙店,士林區,華榮街97號,全家,,,0,301940.254,2776842.486,www.family.com.tw/Marketing/index.aspx,FamilyMart Co Meilun Branch,0,,,,休閒購物,生活購物,便利商店,,
0950119858,全家便利商店康定店,萬華區,康定路73號,全家,,,0,299846.274,2770587.245,www.family.com.tw/Marketing/index.aspx,FamilyMart Co Kangding Branch,0,,,,休閒購物,生活購物,便利商店,,
0950119882,全家便利商店景和店,文山區,羅斯福路六段274號,全家,,,0,303681.03,2765138.788,www.family.com.tw/Marketing/index.aspx,FamilyMart Co Jinghe Branch,0,,,,休閒購物,生活購物,便利商店,,
0950119726,全家便利商店中興店,中山區,龍江路201號,全家,,,0,303714.336,2772322.899,www.family.com.tw/Marketing/index.aspx,FamilyMart Co Zhongxing Branch,0,,,,休閒購物,生活購物,便利商店,,
0950119740,全家便利商店文盛店,中正區,汀州路三段173號,全家,,,0,302909.5,2767753.573,www.family.com.tw/Marketing/index.aspx,FamilyMart Co Wensheng Branch,0,,,,休閒購物,生活購物,便利商店,,
0950119747,全家便利商店世貿店,信義區,信義路四段405號,全家,,,0,305568.367,2769781.598,www.family.com.tw/Marketing/index.aspx,FamilyMart Co World Trade Center Branch,0,,,,休閒購物,生活購物,便利商店,,
0950119756,全家便利商店仟囍店,中正區,漢口街一段15號,全家,,,0,301074.322,2771088.963,www.family.com.tw/Marketing/index.aspx,FamilyMart Co Qianxi Branch,0,,,,休閒購物,生活購物,便利商店,,
0950119779,全家便利商店成功店,大安區,和平東路二段311巷32號,全家,,,0,304178.022,2768929.31,www.family.com.tw/Marketing/index.aspx,FamilyMart Co Chenggong Branch,0,,,,休閒購物,生活購物,便利商店,,
0950119788,全家便利商店辛亥店,大安區,辛亥路二段171巷3號,全家,,,0,303787.391,2768519.018,www.family.com.tw/Marketing/index.aspx,FamilyMart Co Xinhai Branch,0,,,,休閒購物,生活購物,便利商店,,
0950119811,全家便利商店東華店,北投區,東華街二段88號,全家,,,0,300968.132,2779120.978,www.family.com.tw/Marketing/index.aspx,FamilyMart Co Donghua Branch,0,,,,休閒購物,生活購物,便利商店,,
0950119861,全家便利商店祥和店,信義區,信義路五段150巷401弄31號,全家,,,0,306738.131,2768778.916,www.family.com.tw/Marketing/index.aspx,FamilyMart Co Xianghe Branch,0,,,,休閒購物,生活購物,便利商店,,
0950119890,全家便利商店湖安店,內湖區,內湖路一段285巷19號,全家,,,0,306364.235,2775286.488,www.family.com.tw/Marketing/index.aspx,FamilyMart Co Huan Branch,0,,,,休閒購物,生活購物,便利商店,,
0950119923,全家便利商店齊東店,中正區,濟南路二段3之7號,全家,,,0,302330.623,2770688.001,www.family.com.tw/Marketing/index.aspx,FamilyMart Co Qidong Branch,0,,,,休閒購物,生活購物,便利商店,,
0950119966,全家便利商店羅中店,大安區,羅斯福路二段17號,全家,,,0,301840.882,2769194.791,www.family.com.tw/Marketing/index.aspx,FamilyMart Co Luozhong Branch,0,,,,休閒購物,生活購物,便利商店,,
0950124415,全家便利商店股份有限公司,中山區,中山北路二段61號10樓,,,,0,301934.273,2772296.605,,,0,,,中山里,休閒購物,生活購物,便利商店,,
0950119713,全家便利商店大直店,中山區,大直街33巷1號,全家,,,0,304299.283,2775197.888,www.family.com.tw/Marketing/index.aspx,FamilyMart Co Dazhi Branch,0,,,,休閒購物,生活購物,便利商店,,
0950119722,全家便利商店中坡店,信義區,中坡南路80號,全家,,,0,308232.647,2770709.401,www.family.com.tw/Marketing/index.aspx,FamilyMart Co Zhongpo Branch,0,,,,休閒購物,生活購物,便利商店,,
0950119736,全家便利商店天福店,士林區,天母東路36之5號,全家,,,0,302883.766,2779145.095,www.family.com.tw/Marketing/index.aspx,FamilyMart Co Tianfu Branch,0,,,,休閒購物,生活購物,便利商店,,
0950119744,全家便利商店木柵路店,文山區,木柵路三段148號,全家,,,0,306571.142,2764862.77,www.family.com.tw/Marketing/index.aspx,FamilyMart Co Muzha Road Branch,0,,,,休閒購物,生活購物,便利商店,,
0950119757,全家便利商店台福店,大安區,羅斯福路四段1號,,,,0,303033.947,2767968.597,,,0,,,,休閒購物,生活購物,便利商店,,
0950119786,全家便利商店宏大店,松山區,敦化北路155巷3號,全家,,,0,304642.791,2772098.293,www.family.com.tw/Marketing/index.aspx,FamilyMart Co Hongda Branch,0,,,,休閒購物,生活購物,便利商店,,
0950119889,全家便利商店湖山店,內湖區,麗山街348巷10弄2號,全家,,,0,307025.679,2775205.711,www.family.com.tw/Marketing/index.aspx,FamilyMart Co Hushan Branch,0,,,,休閒購物,生活購物,便利商店,,
0950119893,全家便利商店貴陽店,萬華區,貴陽街二段182號,全家,,,0,299681.837,2770516.778,www.family.com.tw/Marketing/index.aspx,FamilyMart Co Guiyang Branch,0,,,,休閒購物,生活購物,便利商店,,
0950119918,全家便利商店福澤店,大同區,民權西路146號,全家,,,0,301209.216,2773032.788,www.family.com.tw/Marketing/index.aspx,FamilyMart Co Fuze Branch,0,,,,休閒購物,生活購物,便利商店,,
0950119945,全家便利商店興南店,大安區,復興南路二段10號,全家,,,0,304003.259,2769730.72,www.family.com.tw/Marketing/index.aspx,FamilyMart Co Xingnan Branch,0,,,,休閒購物,生活購物,便利商店,,
0950119958,全家便利商店環山店,內湖區,環山路一段5號,全家,,,0,306229.654,2775272.978,www.family.com.tw/Marketing/index.aspx,FamilyMart Co Huanshan Branch,0,,,,休閒購物,生活購物,便利商店,,
0950119698,全家便利商店,大安區,和平東路二段22號,全家,,,0,303292.389,2768930.222,www.family.com.tw/Marketing/index.aspx,FamilyMart Co,0,,,,休閒購物,生活購物,便利商店,,
0950119710,全家便利商店大吉店,松山區,八德路四段245巷32弄67號,全家,,,0,305946.037,2771610.033,www.family.com.tw/Marketing/index.aspx,FamilyMart Co Daji Branch,0,,,,休閒購物,生活購物,便利商店,,
0950119783,全家便利商店自強店,北投區,自強街88號,全家,,,0,301093.434,2778332.237,www.family.com.tw/Marketing/index.aspx,FamilyMart Co Ziqiang Branch,0,,,,休閒購物,生活購物,便利商店,,
0950119820,全家便利商店松盛店,信義區,松山路153號,全家,,,0,307487.591,2771260.548,www.family.com.tw/Marketing/index.aspx,FamilyMart Co Songsheng Branch,0,,,,休閒購物,生活購物,便利商店,,
0950119911,全家便利商店萬年店,萬華區,西寧南路155號,全家,,,0,300253.954,2770899.795,www.family.com.tw/Marketing/index.aspx,FamilyMart Co Wuannian Branch,0,,,,休閒購物,生活購物,便利商店,,
0950119944,全家便利商店興南店,大安區,復興南路二段8號,全家,,,0,304003.115,2769735.926,www.family.com.tw/Marketing/index.aspx,FamilyMart Co Xingnan Branch,0,,,,休閒購物,生活購物,便利商店,,
0950119962,全家便利商店豐興店,松山區,民生東路三段130巷5弄22號,全家,,,0,304371.896,2772401.558,www.family.com.tw/Marketing/index.aspx,FamilyMart Co Fengxing Branch,0,,,,休閒購物,生活購物,便利商店,,
0950120641,全家便利商店木興店,文山區,木柵路二段52號,,,,0,305591.06,2764833.245,,,0,,,,休閒購物,生活購物,便利商店,,
0950119728,全家便利商店仁慈店,大安區,仁愛路四段48巷6號,全家,,,0,304367.757,2770206.186,www.family.com.tw/Marketing/index.aspx,FamilyMart Co Renci Branch,0,,,,休閒購物,生活購物,便利商店,,
0950119764,全家便利商店永孝店,信義區,松信路145號,全家,,,0,306903.493,2770930.457,www.family.com.tw/Marketing/index.aspx,FamilyMart Co Yongxiao Branch,0,,,,休閒購物,生活購物,便利商店,,
0950119791,全家便利商店和東店,大安區,和平東路二段102之3號,全家,,,0,303843.092,2768848.526,www.family.com.tw/Marketing/index.aspx,FamilyMart Co Hedong Branch,0,,,,休閒購物,生活購物,便利商店,,
0950119853,全家便利商店海華店,信義區,虎林街132巷81號,全家,,,0,307100.074,2770566.947,www.family.com.tw/Marketing/index.aspx,FamilyMart Co Haihua Branch,0,,,,休閒購物,生活購物,便利商店,,
